username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
,2017-05-12 09:36,0,0,"Dandy demags watching Republic TV's first show. #Republic #ArnabIsBack pic.twitter.com/vaoDKNrdJv",,,#Republic #ArnabIsBack,"862881715978633216",https://twitter.com/MaitiAvik/status/862881715978633216
,2017-05-11 19:20,1,3,"Proud of you @republic journalists! After a long wait #ArnabIsBack with team of true journalists. Thanks for d expose #RepublicStingsLashkar",,@republic,#ArnabIsBack #RepublicStingsLashkar,"862666227134509056",https://twitter.com/BHARATIJASWANT/status/862666227134509056
,2017-05-11 17:30,3,8,"Will the TRPs of these English news channels fall as #ArnabIsBack with #Republic ? Vote for #BestNewsChannel in English #MakeIndiaGreatAgain pic.twitter.com/f1861vp3KG",,,#ArnabIsBack #Republic #BestNewsChannel #MakeIndiaGreatAgain,"862638618485039109",https://twitter.com/myvotetoday/status/862638618485039109
,2017-05-10 22:37,0,3,"Ghanshyam Tiwari (SP spokesperson) is being roasted live on @republic by Arnab Goswami! Awesome :) #ArnabIsBack #AkhileshInsultsMartyrs",,@republic,#ArnabIsBack #AkhileshInsultsMartyrs,"862353491741687808",https://twitter.com/ApoorvaKumar4/status/862353491741687808
,2017-05-10 22:30,0,0,"Yey!!! #ArnabIsBack Prove it now Prove it now Prove it now Can u @GhanshyamTiwa Was waiting4 OLD ARNAB #AkhileshInsultsMartyrs @republic pic.twitter.com/nP3R7Qdrtm",,@GhanshyamTiwa @republic,#ArnabIsBack #AkhileshInsultsMartyrs,"862351567998951424",https://twitter.com/cricket4india/status/862351567998951424
,2017-05-10 02:06,0,0,"@ShashiTharoor we had great respect for u sir. Please answer to this all or there will be nothing to explain later #ArnabIsBack #ArnabTapes pic.twitter.com/QP9wrNCmCU",,@ShashiTharoor,#ArnabIsBack #ArnabTapes,"862043649244372993",https://twitter.com/Debojit_cad/status/862043649244372993
,2017-05-10 00:00,4,1,"Difficult times oh #ArnabIsBack @republic , @AamAadmiParty #KejriBribeBomb , #sunandamurdertapes , so need @BDUTT to rescue all of them https:// twitter.com/waglenikhil/st atus/862006607126966280 …",,@republic @AamAadmiParty @BDUTT,#ArnabIsBack #KejriBribeBomb #sunandamurdertapes,"862011805878501376",https://twitter.com/confess2gaurav/status/862011805878501376
,2017-05-09 23:13,5,1,"Great work by @republic TV... Nice Job by #ArnabIsBack with their whole team... Go ahead.... pic.twitter.com/X0a1timquJ",,@republic,#ArnabIsBack,"862000170183086080",https://twitter.com/the_rahulkumar/status/862000170183086080
,2017-05-09 23:02,0,0,"@sardesairajdeep u just deleted this one....this step tells another story darr lag raha hai #ArnabIsBack @republic pic.twitter.com/6inQlAhYT2",,@sardesairajdeep @republic,#ArnabIsBack,"861997403938975745",https://twitter.com/57Vipul/status/861997403938975745
,2017-05-09 21:53,0,0,"I missed you AG #arnabisback pic.twitter.com/yqPM2GTKLe",,,#arnabisback,"861979992347086849",https://twitter.com/Dheerin/status/861979992347086849
,2017-05-09 20:30,0,0,"Lutyens lobby watching Republic TV's first show #BiharKaCMShahabuddin . #republictv Rock Hypocrites Shocked! #Republic #ArnabIsBack pic.twitter.com/N9aNkyPbaM",,,#BiharKaCMShahabuddin #republictv #Republic #ArnabIsBack,"861959079878643714",https://twitter.com/Proud_Indian36/status/861959079878643714
,2017-05-08 22:48,1,1,"Checklist when #republictv went live Set: Panelist: Breaking News: Newsfeed: Mics: Doesn't matter it's Arnab! He's loud #ArnabIsBack",,,#republictv #ArnabIsBack,"861631492526448641",https://twitter.com/prasanthgrao/status/861631492526448641
,2017-05-08 21:53,1,0,"The walking dead #SunandaMurderTapes #ArnabIsBack #republictv #pic.twitter.com/U5GVsIazaj",,,#SunandaMurderTapes #ArnabIsBack #republictv #pic,"861617533257867264",https://twitter.com/shantanukr26/status/861617533257867264
,2017-05-08 21:46,0,1,"#arnabgoswami gets 11 panelists for his debate on @Republic ! Much more than any other news channel! #ArnabIsBack pic.twitter.com/uGvA8iCn77",,@Republic,#arnabgoswami #ArnabIsBack,"861615749000863744",https://twitter.com/ankitgoel/status/861615749000863744
,2017-05-08 21:27,0,0,"@rahulroushan #ArnabIsBack . Planning to buy second TV, missing some panelists in single screen. pic.twitter.com/2bkHK74LM6",,@rahulroushan,#ArnabIsBack,"861611044833067008",https://twitter.com/DesiDude46/status/861611044833067008
,2017-05-08 20:56,62,33,"More drama will come very soon! Just wait & watch @republic TV. Bcoz #ArnabIsBack with his truth & expose all secrets #SunandaMurderTapes pic.twitter.com/2Cwe1gWKef",,@republic,#ArnabIsBack #SunandaMurderTapes,"861603133197299713",https://twitter.com/Indianit07/status/861603133197299713
,2017-05-08 18:20,0,0,"The other day a guy called in to place an order, when our team asked him, what he would like to have? The reply came, answers. #ArnabIsBack pic.twitter.com/AVCbXFaOvy",,,#ArnabIsBack,"861563854580568065",https://twitter.com/wrldbx/status/861563854580568065
,2017-05-07 13:58,0,0,"1cr ki chai aur 1cr ke samose.. kyuki, jab tak rahe ga samose me aalo, ghotala karega lalu aur paise khayega #ChorKejriwal #ArnabIsBack https:// twitter.com/nanditathhakur /status/861116706516746240 …",,,#ChorKejriwal #ArnabIsBack,"861135759373357057",https://twitter.com/_spikeguard_/status/861135759373357057
,2017-05-07 13:48,0,0,"#SecularLeftist Censor Board reviewing #ImplodingAAP to decide on Certification. @republic #NationWantsToKnow #ArnabIsBack https:// twitter.com/A1mit/status/8 61132602412908545 …",,@republic,#SecularLeftist #ImplodingAAP #NationWantsToKnow #ArnabIsBack,"861133201116246016",https://twitter.com/A1mit/status/861133201116246016
,2017-05-07 13:35,0,0,"हम साथ साथ है, अब तो बिस्वास करो सभी, मिश्रा ने बताया ही है ये याराना दिलो का है #KapilMishra #ArnabIsBack pic.twitter.com/I6gGRUnum6",,,#KapilMishra #ArnabIsBack,"861129940196102144",https://twitter.com/deep_manideep/status/861129940196102144
,2017-05-07 12:36,1,5,"#KapilMishra #ArvindKejriwal मुझे शर्म है कि "आप" मेरे मुख्यमंत्री है। @ArvindKejriwal @msisodia #AAP #ArnabIsBack #AAPKiNautanki #sharmkaro",,@ArvindKejriwal @msisodia,#KapilMishra #ArvindKejriwal #AAP #ArnabIsBack #AAPKiNautanki #sharmkaro,"861114882061676544",https://twitter.com/ankisthakur/status/861114882061676544
,2017-05-07 12:19,2,2,"वामपंथी सेक्युलर बड़ी बिंदी गिरोह अभी #बाहुबली 2 के सदमे से उबर भी नहीं पाया था कि अर्णब रिपब्लिक ले के आ गया… #Republic #ArnabIsBack",,,#ब #Republic #ArnabIsBack,"861110794980925441",https://twitter.com/o2amber/status/861110794980925441
,2017-05-07 12:15,2,5,"Yesterday #republictv hogged 94% vieweship. Today is a grand feast for #ArnabIsBack . Fortune favours the brave. Go for the kill.",,,#republictv #ArnabIsBack,"861109746798964736",https://twitter.com/SinghPramod2784/status/861109746798964736
,2017-05-07 11:44,1,1,"#ArnabGoswami back with a bang!!! #LaluTapeExpose #ArnabIsBack Great to see Arnab sir back in action. @republic https:// twitter.com/republic/statu s/860802528895582208 …",,@republic,#ArnabGoswami #LaluTapeExpose #ArnabIsBack,"861101946547183617",https://twitter.com/joshidhruvi27/status/861101946547183617
,2017-05-07 11:32,0,1,"Lalu assisted mafia don shahabuddin for communal riots, but no words from Bihar CM? #LaluTapeExposed #ArnabIsBack",,,#LaluTapeExposed #ArnabIsBack,"861098868536225792",https://twitter.com/IncrediblVishnu/status/861098868536225792
,2017-05-07 10:56,0,0,"Feeling less important????? Be courageous and say you are referring to #ArnabIsBack @republic . https:// twitter.com/sagarikaghose/ status/861054350310875137 …",,@republic,#ArnabIsBack,"861089960795013122",https://twitter.com/sdsharmapune/status/861089960795013122
,2017-05-07 10:46,0,0,"Thug Level : KingPin. TROLL Level : Maxed. #republictv #ArnabIsBack pic.twitter.com/Sc3y9spfGa",,,#republictv #ArnabIsBack,"861087377854312448",https://twitter.com/vishalbaruah/status/861087377854312448
,2017-05-07 10:27,1,0,"#arnabgoswami #ArnabIsBack #Republic #republictvnowlive @laluprasadrjd1 @laluprasadrjd भालूजी How do you rate Republic's first expose?? pic.twitter.com/00XkM2F5y1",,@laluprasadrjd1 @laluprasadrjd,#arnabgoswami #ArnabIsBack #Republic #republictvnowlive,"861082544355323905",https://twitter.com/sandip9833/status/861082544355323905
,2017-05-07 09:39,0,0,"Dear @republic how difficult it is to sort the poor audio quality? #ArnabIsBack",,@republic,#ArnabIsBack,"861070354403409920",https://twitter.com/sudhakar10/status/861070354403409920
,2017-05-07 09:33,0,1,"Behind Every Successful Person lies a pack of Haters..... Successful = @narendramodi Govt, #ArnabIsBack Hater: #EnemiesOfIndia , Left PIMPs, https:// twitter.com/sagarikaghose/ status/861054350310875137 …",,@narendramodi,#ArnabIsBack #EnemiesOfIndia,"861068956525887488",https://twitter.com/NIRUPAMACHARJE1/status/861068956525887488
,2017-05-07 09:28,0,0,"Look how desperately she needs counselling. #republictv @republic #ArnabIsBack https:// twitter.com/sagarikaghose/ status/861054350310875137 …",,@republic,#republictv #ArnabIsBack,"861067764005560320",https://twitter.com/ajitpratap/status/861067764005560320
,2017-05-07 09:17,1,0,"Check out "Republic TV - News with Arnab Goswami" on Hotstar! http://www. hotstar.com/1000116802 @republic #May6WithArnab #arnabgoswami #ArnabIsBack",,@republic,#May6WithArnab #arnabgoswami #ArnabIsBack,"861064986210316288",https://twitter.com/avimadhu29/status/861064986210316288
,2017-05-07 09:09,0,1,"#ArnabIsBack https:// twitter.com/vineetavarshne y/status/860716985176305665 …",,,#ArnabIsBack,"861062928979566593",https://twitter.com/thexorone/status/861062928979566593
,2017-05-07 08:36,0,0,"Great job by @republic on 1st day. My concern is who gives orders to Shahabuddin ??? @AdityaRajKaul #ArnabIsBack",,@republic @AdityaRajKaul,#ArnabIsBack,"861054722198949890",https://twitter.com/piyush9999/status/861054722198949890
,2017-05-07 08:31,0,1,"@majorgauravarya #ArnabIsBack #WeThePeople have waited for Arnab & team's comebk. Sadly we need constant drumming #nationfirst Arnab revives https:// twitter.com/majorgauravary a/status/860869907876986880 …",,@majorgauravarya,#ArnabIsBack #WeThePeople #nationfirst,"861053306084274176",https://twitter.com/talk2_priya/status/861053306084274176
,2017-05-07 08:15,0,1,"#ArnabIsBack #ArnabGoswami #arnabrepublic #arnabgoswamirepublic #arnabgoswamirepublic pic.twitter.com/fGt93i0onz",,,#ArnabIsBack #ArnabGoswami #arnabrepublic #arnabgoswamirepublic #arnabgoswamirepublic,"861049195582570500",https://twitter.com/BakwasNewsOnly/status/861049195582570500
,2017-05-07 07:58,2,14,"Back in town and @hotstartweets has a revolutionary update! @republic #ArnabGoswami #ArnabIsBack pic.twitter.com/1QREjfx3tu",,@hotstartweets @republic,#ArnabGoswami #ArnabIsBack,"861044950254837760",https://twitter.com/rajpandit17/status/861044950254837760
,2017-05-07 07:43,0,2,"#Republic 's first expose so predictable, targeting RJD. Not long when it will target TMC. #ArnabIsBack",,,#Republic #ArnabIsBack,"861041348337573888",https://twitter.com/AbhishekGureja/status/861041348337573888
,2017-05-07 07:28,0,0,"Vandemataram ganna hoga warna yah se jaana hoga @TigerRajaSingh Sab ka baap aagaya #ArnabIsBack https:// twitter.com/thecyberbully1 3/status/860732093000699904 …",,@TigerRajaSingh,#ArnabIsBack,"861037587955195904",https://twitter.com/AshwinReddy91/status/861037587955195904
,2017-05-07 07:09,0,1,"This opportunist chameleon is a big scar on the face of Indian political system. @republic #lalutapeexposed #ArnabIsBack https:// twitter.com/nitin_nitingar g/status/861032485064495106 …",,@republic,#lalutapeexposed #ArnabIsBack,"861032710898405377",https://twitter.com/nitin_nitingarg/status/861032710898405377
,2017-05-07 07:08,1,2,"No comment by Kejri on the sins of his uncle Lalu after the revelations of #RepublicTV #lalutapeexposed #LaluExposed #ArnabIsBack pic.twitter.com/F8LJPbcD53",,,#RepublicTV #lalutapeexposed #LaluExposed #ArnabIsBack,"861032485064495106",https://twitter.com/nitin_nitingarg/status/861032485064495106
,2017-05-07 06:32,0,0,"#RepublicTV just took Mr Garissons "F*CK them all(paid media) to death" from #SouthPark too seriously #ArnabIsBack",,,#RepublicTV #SouthPark #ArnabIsBack,"861023384309727233",https://twitter.com/Shunyananda/status/861023384309727233
,2017-05-07 04:33,0,7,"And Arnab is back with a bang #Republic #republictv #arnabgoswami #Lalu #lalutapeexposed #LaluTapeExpose #ArnabIsBack",,,#Republic #republictv #arnabgoswami #Lalu #lalutapeexposed #LaluTapeExpose #ArnabIsBack,"860993566738448384",https://twitter.com/suzannam1/status/860993566738448384
,2017-05-07 02:43,1,0,"Life of Arnab & @republic Birth. Exposing others. Death. Great start! #LaluTapExposed #ArnabIsBack #Republic #republictv",,@republic,#LaluTapExposed #ArnabIsBack #Republic #republictv,"860965813825568768",https://twitter.com/ethical_guy/status/860965813825568768
,2017-05-07 02:13,0,1,"First Look of Republic TV #ArnabIsBack Glad to hear Kamal Hassan voicing the name. https://www. youtube.com/watch?v=IhMkMt nZNZo …",,,#ArnabIsBack,"860958107496828929",https://twitter.com/RoboBalaji/status/860958107496828929
,2017-05-07 02:04,0,0,"REPUBLIC TV ARNAB GOSWAMI IS BACK https:// youtu.be/teJLrA3daGA via @YouTube The 5 month and 18 day wait is over. #Arnabisback",,@YouTube,#Arnabisback,"860956074878173185",https://twitter.com/Ujjwaljha666/status/860956074878173185
,2017-05-07 01:33,1,1,"This is how we will be seeing @timesofindia quoting @republic "The leading Channel" Haha. #ArnabIsBack #ArnabWithYouSoon pic.twitter.com/j6wMcBGTXZ",,@timesofindia @republic,#ArnabIsBack #ArnabWithYouSoon,"860948137107640320",https://twitter.com/pareshbhartia/status/860948137107640320
,2017-05-07 01:20,0,0,"#arnabgoswami #ArnabIsBack finally Arnab is back",,,#arnabgoswami #ArnabIsBack,"860944894013186048",https://twitter.com/iammeetkakkad/status/860944894013186048
,2017-05-07 01:15,0,1,"Dear Lalu Ji, Happy Republic Day to you. Hope you liked the First Day, First Show #ArnabIsBack #lalutapeexposed",,,#ArnabIsBack #lalutapeexposed,"860943728172613632",https://twitter.com/iDebajit/status/860943728172613632
,2017-05-07 01:14,0,0,"And He is Come with d Bang - Bang , and cover whole nation with d Issue #ArnabIsBack #LaluTapeExpose ... http:// fb.me/VCl3nvtt",,,#ArnabIsBack #LaluTapeExpose,"860943365105303552",https://twitter.com/ramesh_rpurohit/status/860943365105303552
,2017-05-07 01:01,0,0,"TV leaves 'Idiot Box' tag after 5 months & 18 days God bless @republic team who believe in 'Where the mind is without fear'... #ArnabIsBack",,@republic,#ArnabIsBack,"860940108790366210",https://twitter.com/BanerjiSougata/status/860940108790366210
,2017-05-07 01:00,0,0,"#ArnabIsBack with his debate in a brand new channel @republic #ArnabReturns #May6WithArnab @RealArnabG Bad time for wrong doers starts again pic.twitter.com/d6pEqdWrNN",,@republic @RealArnabG,#ArnabIsBack #ArnabReturns #May6WithArnab,"860939845836967936",https://twitter.com/NabarunD1/status/860939845836967936
,2017-05-07 00:55,0,2,"This is too funny Harsh. Love the last bit of him walking away. #republictv #ArnabIsBack https:// twitter.com/hvgoenka/statu s/860938003589484544 …",,,#republictv #ArnabIsBack,"860938665786306561",https://twitter.com/AVN_SGambhir/status/860938665786306561
,2017-05-07 00:51,0,0,"N while all d news channels r busy showin dr "exclusive" stories, d word "exclusive" z wonderin if it's "exclusive" anymore #ArnabIsBack",,,#ArnabIsBack,"860937458678022145",https://twitter.com/katy_25/status/860937458678022145
,2017-05-07 00:44,0,1,"Wow! what a sentence @RealArnabG "Being a NATIONALIST is a prerequisite to being a JOURNALIST" @republic #ArnabIsBack #republictv",,@RealArnabG @republic,#ArnabIsBack #republictv,"860935807695298560",https://twitter.com/TheSaurabhRaje/status/860935807695298560
,2017-05-07 00:19,0,1,"Wife: u look happy today Me: ya cos u came back from office early today W: I know #ArnabIsBack with debates & thats the reason #WifePalm",,,#ArnabIsBack #WifePalm,"860929567979995136",https://twitter.com/pushkaraj7/status/860929567979995136
,2017-05-07 00:11,0,5,"First day of #Republic TV and it's smashing already! What a brave start with the #Lalu and #Sahabuddin news. #ArnabIsBack",,,#Republic #Lalu #Sahabuddin #ArnabIsBack,"860927465409085440",https://twitter.com/JayvijaySachan/status/860927465409085440
,2017-05-07 00:09,0,0,"Well done Arnab & Team @republic Proud of you. Day 1 starts with great breaking news. #LaluTapeExposed #Republic #ArnabIsBack pic.twitter.com/Cyau4nO8bY",,@republic,#LaluTapeExposed #Republic #ArnabIsBack,"860926998729768960",https://twitter.com/rshenoy87/status/860926998729768960
,2017-05-07 00:08,0,2,"Arnab is back @616 Tata sky after 5 months and 18 days .. #Republic #ArnabIsBack",,@616,#Republic #ArnabIsBack,"860926671829913601",https://twitter.com/saya_sonam/status/860926671829913601
,2017-05-06 23:52,1,4,"All presstitutes & biased media channels have had a bad burn after #ArnabGoswami 's comeback with #RepublicTV . #May6WithArnab #ArnabIsBack https:// twitter.com/ankit_bcet/sta tus/860919357769043968 …",,,#ArnabGoswami #RepublicTV #May6WithArnab #ArnabIsBack,"860922643557568513",https://twitter.com/_progyadeep_/status/860922643557568513
,2017-05-06 23:49,0,2,"#ArnabIsBack #republictv What the ......REPIBLIC TV launched...very excited and surprised...keep on the good work @ArnabGoswamiTv",,@ArnabGoswamiTv,#ArnabIsBack #republictv,"860922030459367428",https://twitter.com/pritishadhau/status/860922030459367428
,2017-05-06 23:42,1,2,"Suddenly I find all #TV #channels agrresive and responsive on #twitter after #republictv launch. Kudos @republic #ArnabIsBack",,@republic,#TV #channels #twitter #republictv #ArnabIsBack,"860920229685342212",https://twitter.com/vikantsahay/status/860920229685342212
,2017-05-06 23:39,0,0,"Do #RepublicTv boldly says about BJP Party leadrs as it's New owner MP Rajeev Chandrasekhar is BJP supportr! #arnabgoswami #ArnabIsBack",,,#RepublicTv #arnabgoswami #ArnabIsBack,"860919499876388864",https://twitter.com/sharanu_jawalgi/status/860919499876388864
,2017-05-06 23:39,1,1,"After watching #ArnabGoswami for half an hour you realize the significance of #SudarshanKriya . Opposite values. #Republic #ArnabIsBack",,,#ArnabGoswami #SudarshanKriya #Republic #ArnabIsBack,"860919494197207040",https://twitter.com/iNIMISH/status/860919494197207040
,2017-05-06 23:37,0,0,"रिपब्लिक डे आज था #Republic ई ससुरा सब मिलकर गाना गा रहे हैं न, @NitishKumar कुछ बोल ही दीजिये न आज #ArnabIsBack का #Republic de है न pic.twitter.com/qYwofuQo0R",,@NitishKumar,#Republic #ArnabIsBack #Republic,"860919004550090752",https://twitter.com/deep_manideep/status/860919004550090752
,2017-05-06 23:31,0,1,"#Arnabisback with Republic so I am back to twitter. Congratulations Arnab and Team",,,#Arnabisback,"860917399121514497",https://twitter.com/odishabhabani/status/860917399121514497
,2017-05-06 23:30,2,1,"Lalu took instructions from jailed Shahabuddin #lalutapeexposed #republictv #ArnabIsBack #LaluTapeExpose #Arnab https:// goo.gl/JrvnsO",,,#lalutapeexposed #republictv #ArnabIsBack #LaluTapeExpose #Arnab,"860917097697648640",https://twitter.com/sanjaykagarwwal/status/860917097697648640
,2017-05-06 23:25,0,1,"293 tweets of you but still not a single question asked for bjp, is that how you're going to do joirnalism arnab #ArnabIsBack @republic",,@republic,#ArnabIsBack,"860915947405807617",https://twitter.com/omar_m_khan/status/860915947405807617
,2017-05-06 23:16,0,0,"Dear 26th Jan Thanks for your services. We shall now be celebrating #Republic Day 100 days later Yours 6th May #ArnabIsBack #ArnabReturns",,,#Republic #ArnabIsBack #ArnabReturns,"860913583550472192",https://twitter.com/Satishhhhhhhhhh/status/860913583550472192
,2017-05-06 23:12,0,0,"#ArnabIsBack Welcome back #arnabgoswami #arnab Well, nation definitely wants to know much more now @RealArnabG",,@RealArnabG,#ArnabIsBack #arnabgoswami #arnab,"860912595062202370",https://twitter.com/a_travel_soul/status/860912595062202370
,2017-05-06 23:10,0,1,"Maybe he is just getting little warmed up a bit to start the new channel ;) #ArnabIsBack #ArnabReturns #republictv",,,#ArnabIsBack #ArnabReturns #republictv,"860912173668847616",https://twitter.com/altemise/status/860912173668847616
,2017-05-06 23:10,0,0,"http:// Ar.nab is back! @republic is already making noise on the first day #arnabgoswami #ArnabIsBack",,@republic,#arnabgoswami #ArnabIsBack,"860912123123310592",https://twitter.com/arko_bhatt/status/860912123123310592
,2017-05-06 23:08,0,0,"What A Dhamakedaar Entry Of @republic . First Day & What An Expose. Biggest Talking Point #May6WithArnab #LaluTapeExposed #ArnabIsBack",,@republic,#May6WithArnab #LaluTapeExposed #ArnabIsBack,"860911777164533762",https://twitter.com/imRupZ/status/860911777164533762
,2017-05-06 23:07,0,0,"#May6WithArnab #ArnabIsBack Back with a bang! Well done @republic looking forward to seeing many more expose soon.",,@republic,#May6WithArnab #ArnabIsBack,"860911468941803521",https://twitter.com/parasnunu/status/860911468941803521
,2017-05-06 23:06,0,0,"This TV Screen After So Long! #ArnabIsBack @republic pic.twitter.com/HJeouH5zdA",,@republic,#ArnabIsBack,"860911089168642049",https://twitter.com/imRupZ/status/860911089168642049
,2017-05-06 23:05,0,2,"Lutyens lobby watching Republic TV's first show #BiharKaCMShahabuddin . #republictv Rock Hypocrites Shocked! #SRHvRPS #ArnabIsBack pic.twitter.com/bJYmZ2WJKQ",,,#BiharKaCMShahabuddin #republictv #SRHvRPS #ArnabIsBack,"860911033023639552",https://twitter.com/Jha1000Rk/status/860911033023639552
,2017-05-06 22:58,0,0,"Barkha,Rajdeep & co. cnt evn tolerate thr professional rival. And these guys preach othrs to tolerate "Bharat tere tukde" gangs. #ArnabIsBack",,,#ArnabIsBack,"860909058370412545",https://twitter.com/D_Misplaced1/status/860909058370412545
,2017-05-06 22:57,0,0,"What @republic should slot in the prime time. #ArnabGoswami #ArnabIsBack pic.twitter.com/AwzLf9WX7U",,@republic,#ArnabGoswami #ArnabIsBack,"860908810541555712",https://twitter.com/Myepica/status/860908810541555712
,2017-05-06 22:52,0,0,"Dated Expose, Misrepresentation, Judgemental Hearing, Biased Journalism, Unrepublic launch for the self proclaimed @republic #ArnabIsBack",,@republic,#ArnabIsBack,"860907751404425216",https://twitter.com/praneetmendon/status/860907751404425216
,2017-05-06 22:51,0,0,"Just the kind of news reporting we have been missing!! #ArnabIsBack and has come all guns blazing. #republictvnowlive",,,#ArnabIsBack #republictvnowlive,"860907488740290561",https://twitter.com/sidbleedsblue/status/860907488740290561
,2017-05-06 22:50,1,0,"Pic 1: All other News Channels Pic2: #arnabgoswami @#Republic #republictv #ArnabIsBack pic.twitter.com/Hc4NuWgaBI",,@,#arnabgoswami #Republic #republictv #ArnabIsBack,"860907142274052098",https://twitter.com/anshu9843/status/860907142274052098
,2017-05-06 22:41,0,0,"May be #ArnabIsBack but @republic isn't much appealing as it's expected to be. Moreover what's gone wrong with #ArnabGoswami 's hairstyle?",,@republic,#ArnabIsBack #ArnabGoswami,"860904989127987200",https://twitter.com/barristroid/status/860904989127987200
,2017-05-06 22:40,0,1,"#May6WithArnab Eagerly waiting fr #ArnabGoswami own innings but @republic broke a story whole india knoe its 1st,Brand #ArnabIsBack in stake",,@republic,#May6WithArnab #ArnabGoswami #ArnabIsBack,"860904703156133888",https://twitter.com/singhatanmoy/status/860904703156133888
,2017-05-06 22:39,1,1,"Burnt bcoz @republic is not going to be stooge of 7JP for sure #ArnabIsBack #Republic https:// twitter.com/JhaSanjay/stat us/860783683783061505 …",,@republic,#ArnabIsBack #Republic,"860904369356722176",https://twitter.com/ensine/status/860904369356722176
,2017-05-06 22:29,2,1,"First Look after 5month 18days #arnabgoswami @republic #9PMDebate #lalutapeexposed #May6WithArnab #arnabisback pic.twitter.com/USMxw0sDA5",,@republic,#arnabgoswami #9PMDebate #lalutapeexposed #May6WithArnab #arnabisback,"860901946898747392",https://twitter.com/RameshwarAryaG/status/860901946898747392
,2017-05-06 22:24,7,5,"How come de Gr8 Pontificating Political Pope Of @JanatadalU Pavan Verma Is missing from Ths Debate #ArnabIsBack #LaluExposed #May6WithArnab https:// twitter.com/republic/statu s/860890074896109568 …",,@JanatadalU,#ArnabIsBack #LaluExposed #May6WithArnab,"860900688213065728",https://twitter.com/mamtan14/status/860900688213065728
,2017-05-06 22:16,0,0,"Welcome #ArnabIsBack It was a long wait indeed. Best wishes to @republic team #LetTheTruthPrevail",,@republic,#ArnabIsBack #LetTheTruthPrevail,"860898535352479744",https://twitter.com/ParagChamuah/status/860898535352479744
,2017-05-06 22:16,0,0,"Republic is timesnow with a new logo ,deja vu , #ArnabIsBack #republictv ,same layout,same colour scheme pic.twitter.com/bhHRlyLlsd",,,#ArnabIsBack #republictv,"860898472190386176",https://twitter.com/roshmi01/status/860898472190386176
,2017-05-06 22:04,0,0,"#ArnabIsBack and he cudnt have been anymore accurate...next #SecularBrigade will say #ISI is secular",,,#ArnabIsBack #SecularBrigade #ISI,"860895477453078531",https://twitter.com/dr_padhi/status/860895477453078531
,2017-05-06 22:03,0,0,"Times Now is the best example for corportes to understand why its is advisable to retain their best employees, otherwise.... #ArnabIsBack",,,#ArnabIsBack,"860895192534183938",https://twitter.com/aishMjain/status/860895192534183938
,2017-05-06 22:02,2,1,"Burnol moment for all #presstitutes , especially for @TimesNow @thenewshour #ArnabIsBack https:// youtu.be/99e7ahbuiSM",,@TimesNow @thenewshour,#presstitutes #ArnabIsBack,"860894965622288388",https://twitter.com/ensine/status/860894965622288388
,2017-05-06 22:00,0,3,"Hey @republic not able to watch #ArnabIsBack on my @airtelindia TV in Kanpur on Channel No. 376. :( Cc @AdityaRajKaul",,@republic @airtelindia @AdityaRajKaul,#ArnabIsBack,"860894459042578432",https://twitter.com/anjanabhartia/status/860894459042578432
,2017-05-06 21:57,0,0,""The whole nation plotted to make Republic happen." Waited a long to see many windows on a single republic frame. #ArnabIsBack pic.twitter.com/gb535s3TJc",,,#ArnabIsBack,"860893879524052993",https://twitter.com/aishMjain/status/860893879524052993
,2017-05-06 21:57,0,0,"I am confused between Arnab and Cacophony word. #ArnabIsBack #AsliChampionOnAndTV #RepublicTV",,,#ArnabIsBack #AsliChampionOnAndTV #RepublicTV,"860893820212391940",https://twitter.com/NHNoori/status/860893820212391940
,2017-05-06 21:57,0,1,"Feeling lonely at home. 9pm.. Switch on TV Select's channel no.371 Tatasky Entire fish market reached home. That's it .. #ArnabIsBack",,,#ArnabIsBack,"860893697210068992",https://twitter.com/VikramBK/status/860893697210068992
,2017-05-06 21:53,0,0,"hahahaha @republic watching arnab live !!!!!! #ArnabISback ! patra and arnab are back ! haha :P !",,@republic,#ArnabISback,"860892779165167616",https://twitter.com/HarendraSingh98/status/860892779165167616
,2017-05-06 21:51,0,0,"Arnab lacks the fizz seems 2 b already burdened by P&L !! trademark aggressive style is missing #ArnabIsBack #republictv",,,#ArnabIsBack #republictv,"860892340222926848",https://twitter.com/reennacdave27/status/860892340222926848
,2017-05-06 21:48,0,0,"#ArnabIsBack now that he's back politicians get ready to ans.him If he allows to & u re able to @republic @RealArnabG happy to see u back",,@republic @RealArnabG,#ArnabIsBack,"860891515698262016",https://twitter.com/shantanu_namdeo/status/860891515698262016
,2017-05-06 21:48,0,0,"Good to see him back :) "The whole world conspired to make Republic happen." #ArnabIsBack",,,#ArnabIsBack,"860891433342914560",https://twitter.com/theadityaashok/status/860891433342914560
,2017-05-06 21:41,0,1,"Primetime is back on Indian News #ArnabIsBack @republic",,@republic,#ArnabIsBack,"860889876958400512",https://twitter.com/Preetamjena/status/860889876958400512
,2017-05-06 21:36,0,0,"Arnab is back. #republictv #ArnabIsBack . Pankhuri is back. #ppisback . Let's wait who is next.......",,,#republictv #ArnabIsBack #ppisback,"860888591383183360",https://twitter.com/digitalKapil_/status/860888591383183360
